"Comp-APC-A","Comp-PE-Texas Red-A","Comp-Pacific Blue-A","FITC-A"
139.455246,183.282639,189.276093,384.097748
67.568031,94.916374,171.010803,369.854492
65.012856,98.640678,140.443588,261.274170
112.618752,126.383247,151.658981,418.157745
110.082130,166.676636,160.989120,418.558105
125.705093,176.501846,271.120667,545.675232
116.438118,152.179321,167.993225,482.859436
138.384857,206.221420,239.421722,477.709442
91.516174,121.732887,160.474731,379.331329
51.368153,132.942642,181.528229,303.916229
83.039619,102.086029,104.011017,338.766113
91.813995,156.253601,177.874893,428.224792
61.000710,135.830917,104.724937,219.787338
92.207260,185.894394,181.015610,434.815704
171.880539,233.247406,244.304947,564.119629
112.220139,119.483223,171.074997,392.212097
114.012627,148.683731,156.937134,369.047241
140.647888,156.349335,230.786835,515.239014
104.149132,78.423447,177.490189,368.038086
115.415733,103.271278,143.539597,392.212097
127.560181,177.140854,154.813568,438.873138
205.387558,276.672668,384.254822,753.933838
148.607529,153.557343,187.932159,468.983734
141.933609,183.897690,259.878296,589.957825
84.609894,115.520462,164.781342,451.028778
101.962791,148.117477,110.757538,316.550079
64.747932,139.761002,203.911667,410.212128
62.613934,110.205696,128.690125,334.099304
61.747849,112.778214,85.484512,208.544647
100.458862,160.008682,193.306091,481.671387
72.255539,108.090027,149.920044,450.099731
96.254036,124.341026,174.090988,404.463379
135.311279,187.876389,190.619736,509.657867
36.692036,84.787575,90.170204,218.615707
166.436371,176.645462,338.488220,670.146057
129.208618,112.388252,181.656387,494.463165
109.073647,107.681435,157.387466,379.801422
62.477627,128.269272,158.931305,431.621002
87.913536,78.611839,173.641891,421.759857
76.419876,122.096954,163.046219,369.989014
72.893097,142.173950,181.912643,341.537445
92.120979,138.462158,150.757370,278.912231
97.910103,156.697800,194.457016,449.303284
133.168381,85.496185,295.424805,470.703461
113.021347,212.473282,210.163803,515.173401
99.296013,101.856773,78.644783,345.388214
56.544300,82.692253,139.475784,298.882629
82.845238,126.668266,153.526184,377.719299
164.832550,202.942505,194.009476,472.290466
65.165077,107.491669,173.256943,352.610291
50.543079,54.767326,110.303680,282.461121
64.025864,124.788765,152.624832,401.921417
78.868927,59.801014,85.940231,121.317368
57.392460,39.704861,77.927795,193.338943
68.506073,67.296875,174.732513,306.159607
455.103363,636.932739,752.059448,1653.744995
108.892288,95.465958,126.621201,315.057068
43.969868,42.253654,83.140327,205.506409
86.116150,81.169937,92.901863,308.538025
87.041504,69.598488,106.217438,221.096542
107.433044,154.111069,196.438644,451.891327
39.526886,71.242661,110.109161,245.577011
83.216881,116.025124,98.036674,333.287323
91.709984,66.834610,129.918198,400.917755
76.798149,108.992523,167.736328,320.348755
72.456833,103.975571,141.346756,302.012085
110.963165,137.593262,195.288116,407.940063
77.884216,114.768036,139.088593,394.088196
84.200211,124.349396,198.611252,415.020844
100.571716,138.066925,172.486923,330.647614
-1.611202,49.277538,37.234287,207.094757
25.362345,82.784698,75.124229,180.871002
114.304916,167.605789,216.472992,595.654846
92.251701,48.084400,85.940231,273.858337
146.272156,190.645172,220.420776,555.263367
52.034618,107.792511,74.863373,183.505127
143.790344,129.954971,211.183929,555.849915
53.720688,94.939644,110.627869,313.156433
63.117397,119.327370,112.572632,328.006805
35.914982,52.201138,65.364639,187.592850
122.057137,130.121307,206.847153,419.225250
114.612450,156.561630,208.633286,418.758270
74.933655,131.606323,212.522583,437.809174
90.601410,88.118240,111.859634,330.715332
38.229160,70.111244,83.335701,163.514221
101.077599,168.389740,141.475784,447.112488
109.492989,243.963211,207.931641,679.076111
38.407471,40.008507,36.045788,187.869888
102.854393,44.179367,109.525558,284.166626
123.713928,170.336624,160.924835,475.793579
68.058090,113.919060,104.400429,267.364227
98.976234,126.192657,204.039307,500.322144
65.656914,80.725052,126.103859,278.570862
81.060448,124.515739,177.233719,488.334503
90.020477,185.132202,217.874115,594.489990
127.311127,199.541473,280.451569,693.270203
52.156384,104.886139,144.506760,291.392731
111.625313,138.920700,183.834442,461.967316
74.789742,101.782173,84.768333,254.355789
68.194069,95.265465,123.775284,251.065186
130.752914,158.273758,193.881577,510.840240
83.885269,108.269417,132.761230,317.703491
124.254433,215.941345,201.677139,547.045959
73.580215,67.502518,109.590408,170.809753
147.888092,175.907394,176.335968,510.971588
52.244263,55.845242,118.662186,241.389038
123.508072,167.306320,189.915970,392.748169
95.356720,184.507278,165.359619,482.595459
80.813171,84.048485,124.680946,301.467926
84.995811,161.017624,175.245667,486.685913
90.130257,136.049927,109.849792,353.891846
67.747429,109.660492,128.690125,279.799622
76.564835,103.570503,133.342590,250.790909
61.251377,87.592178,90.170204,316.482208
105.501801,136.577957,175.181519,435.946747
105.110046,160.145630,133.148819,426.425964
76.975967,144.527847,193.114243,384.231934
40.059586,136.925186,115.942085,320.077515
58.541058,31.647520,55.591141,190.154999
78.104469,108.385918,120.021782,281.232880
64.356064,90.115921,84.247414,238.641342
117.184631,157.086685,154.363007,433.751038
70.314415,66.649040,160.281830,357.532562
113.418671,115.932716,170.497269,352.273010
92.317024,138.545609,286.244202,521.273621
85.829231,131.600388,196.055145,373.956238
89.855927,104.673477,135.796616,275.702789
134.941818,170.157990,202.187943,521.666992
69.841324,93.286781,120.798576,316.075073
125.150063,164.107971,172.615265,359.756409
102.917198,107.949387,198.547363,435.414490
55.796268,91.742332,118.467949,296.228149
96.307114,139.219742,190.235870,372.880646
61.997826,63.189423,124.357506,331.053802
44.728954,39.925842,81.902748,197.558716
106.545525,213.547394,171.139175,429.223816
139.621933,145.811005,205.762482,421.959900
52.449215,111.929367,127.397133,239.809265
162.717896,219.826599,190.427811,472.621063
41.271191,66.842682,107.774422,317.160736
111.864899,121.943970,180.695221,435.747192
154.086182,219.874344,212.522583,532.996826
63.174702,81.845863,99.725677,352.070618
148.704803,182.263077,286.244202,543.324646
93.192543,152.624069,143.410614,411.615082
66.949196,110.474159,149.082596,247.704239
69.907387,166.105423,153.590561,237.885498
54.657112,97.939339,163.174774,427.891693
67.515930,87.043381,164.010254,260.589508
69.496506,108.361023,153.976791,364.942200
28.314915,32.541553,26.868280,165.043472
93.696587,113.194054,220.993591,446.913300
73.658646,64.599335,107.450081,296.976990
80.114876,79.985626,118.921181,211.719437
128.465546,166.961761,181.848587,379.465668
113.148315,188.218262,206.017715,527.825867
52.606220,122.589302,83.791580,264.969971
99.636116,122.264458,129.724304,411.214325
83.066841,142.446716,137.539642,334.843536
87.485870,70.508507,93.487068,308.809814
80.506691,131.999313,139.475784,256.068970
83.133095,110.468414,163.431854,333.963989
123.987396,162.139359,213.924652,404.730896
127.450500,183.113861,200.527618,429.024017
160.965103,135.875443,219.847839,448.971375
27.705412,170.606186,176.143585,380.808685
108.987312,103.867004,173.577728,240.770935
94.430199,70.969337,97.906738,302.556183
127.866043,223.606094,220.229797,592.224304
111.531082,136.004700,205.953903,521.339172
158.910065,174.748566,191.323425,460.907532
97.338905,166.131302,178.708298,410.345825
112.946953,170.445786,205.507217,399.913910
74.683395,86.100075,80.469460,305.139954
91.183998,99.855293,120.928017,373.149567
75.223221,139.985611,137.410553,356.723694
62.078896,128.100082,136.506805,353.891846
104.308609,162.339127,146.053909,398.709045
61.939049,94.113205,114.257599,162.540848
103.394241,133.996170,190.875626,312.545349
76.601967,54.181587,114.322395,285.121521
75.080872,113.249840,165.359619,340.050537
92.572975,129.993011,168.763809,416.889832
67.517944,87.182159,148.889313,401.921417
91.322388,108.980553,206.400558,402.322876
70.163506,109.563011,149.533539,373.082306
97.312561,111.079102,136.829590,440.202850
40.802094,76.280785,103.426826,247.018112
62.112144,86.231628,114.711159,367.836212
90.257324,154.113663,197.077713,470.901855
51.155003,95.027824,103.556641,264.696289
102.083138,130.749100,159.767380,323.670654
86.259933,97.969734,145.538254,365.144165
74.069618,99.348000,122.481239,365.278809
172.135986,192.641449,214.498123,505.715057
71.946655,90.814545,93.357018,255.863434
79.003075,79.055763,97.192001,273.994965
58.784508,96.356056,118.273674,246.400513
230.042221,397.450958,450.213898,855.947327
177.322281,255.616531,308.791962,607.160461
85.001755,197.375107,184.346802,338.766113
54.579365,72.630249,76.232773,225.022552
120.558846,105.288940,272.445587,470.769623
87.995407,90.451202,161.439178,285.598877
96.636971,134.415802,121.186913,324.280609
63.004539,119.132179,120.798576,350.248871
138.319565,148.506836,231.739838,507.949677
54.389248,90.126228,85.419418,243.723663
67.067108,147.668320,135.021759,288.189758
86.357735,120.596062,209.462357,474.537994
127.928017,149.694717,179.092911,416.823120
57.324928,101.721916,86.005333,281.232880
57.594353,43.320335,73.619629,196.037140
94.397217,103.477379,162.981949,316.482208
119.795486,178.454681,231.612778,540.581055
92.179489,187.523209,257.918091,486.949768
56.525574,125.228493,64.704254,241.114334
100.367798,98.814346,147.407349,335.993500
146.211166,307.298096,306.973877,646.731018
31.005568,97.528923,102.193359,293.981171
88.603539,189.070251,149.984467,350.923645
59.218212,84.937317,89.324448,234.586258
54.068554,101.203339,132.309021,296.091980
113.575272,162.064240,168.250092,412.283020
59.708248,116.858482,148.631607,349.641479
104.476761,153.505829,194.840607,596.819336
125.484818,161.911972,250.134033,440.668152
170.701828,271.464905,291.653748,792.432007
110.567802,147.214371,137.410553,375.367645
81.181213,137.231125,218.892914,435.481049
22.391359,61.545876,46.214363,201.568329
42.087448,80.100723,91.796341,302.216125
52.131241,78.541100,117.820389,276.795563
132.435242,148.181183,221.693649,448.174774
114.490608,100.627129,127.332466,277.136993
99.605240,123.640038,231.358658,476.586426
82.704254,145.394714,156.165009,283.143402
95.773750,113.133957,196.566452,381.278625
158.817719,201.997818,184.282761,375.434845
92.697456,136.380142,147.342911,395.695862
54.010395,131.371826,147.085129,267.022278
63.530190,93.965096,126.168526,241.251678
52.480373,92.521362,129.077957,357.532562
78.078018,96.515533,135.473770,270.919739
52.505749,59.669956,93.877159,176.015808
58.358662,85.255516,97.451920,267.364227
822.149292,1361.516968,1349.917114,2848.798096
54.507393,74.212296,91.406113,228.120300
62.086433,96.568130,140.508118,242.693802
115.365768,66.353714,104.919632,215.306427
110.911194,137.154495,192.538696,381.412903
90.535736,138.280273,238.850708,407.739532
266.089233,372.892914,351.940491,759.031128
162.394562,187.433899,258.107819,558.781494
60.765190,75.282127,130.499847,260.315643
108.838921,108.616936,178.900620,459.383667
85.313683,157.476532,121.639954,333.557983
73.019684,104.430229,121.704674,365.615356
109.568642,174.935349,185.307373,386.378906
70.546005,154.828476,195.415939,458.257111
106.050682,115.476280,177.682541,327.329468
148.625473,208.628647,248.677292,547.111267
259.405396,424.491974,431.239624,906.383972
118.168625,174.131424,169.405899,406.536224
66.358910,48.146126,90.365364,269.415741
721.636780,1134.631592,816.486145,1913.104614
81.283867,80.657890,143.797516,328.413147
83.807915,140.865326,138.765930,284.439453
67.779640,96.691635,172.037704,369.989014
288.461548,443.663086,547.927002,1321.614258
44.364208,81.179726,73.558899,263.259216
109.219246,132.774994,163.496109,411.481506
38.519909,45.756363,112.831886,250.448013
127.627296,137.145035,205.762482,395.293976
64.778915,61.123257,182.425201,360.228027
89.949501,84.604073,140.250046,381.480042
140.379562,215.457153,188.828140,482.133423
141.224640,139.960434,181.976715,407.806366
84.527122,89.859283,138.636871,224.471664
91.616402,109.423759,121.381081,366.961426
58.860512,101.562485,113.415176,280.277435
89.500221,114.356201,149.855637,315.328583
91.205475,176.164291,232.248047,452.952789
93.852448,115.620697,191.131531,424.893188
143.563751,225.062439,272.760986,594.101624
52.560089,28.800726,123.969368,260.247192
122.362282,134.161819,200.591492,365.749939
52.534023,55.063866,124.875000,286.076233
69.163689,101.163742,119.050682,318.449707
101.427055,144.196213,140.250046,319.195831
74.628777,166.642853,142.830231,422.893372
111.921211,202.183731,237.771942,497.952942
109.338509,161.599045,161.439178,324.009552
68.877357,123.555405,148.051727,355.982147
25.196774,88.410851,121.251633,239.465775
186.422241,239.242035,283.978210,501.835327
56.457188,100.244278,201.293976,504.465942
88.712219,62.784916,138.056000,402.322876
111.151604,202.235352,178.131348,479.360565
101.001381,103.493767,159.703064,333.490326
101.222290,170.298950,184.731049,455.804474
84.809456,133.711823,167.736328,350.316345
120.539978,57.987671,191.323425,414.620270
170.739487,164.714096,245.255722,490.509949
68.913490,44.026192,136.248566,253.944550
130.143753,127.978958,204.932877,340.320923
74.299019,81.948090,189.340073,385.842224
64.333473,107.157997,120.863297,400.917755
104.546341,106.990173,194.137344,417.824158
85.511078,108.904541,114.775940,253.738937
39.696487,94.153404,113.739197,275.771118
213.496933,284.083008,341.605011,662.735718
46.836105,99.341515,149.018173,302.692200
94.447609,111.779503,159.703064,312.749054
66.087975,106.070412,117.107994,253.944550
75.913193,70.697166,128.884048,301.059814
98.936455,80.579979,155.714554,325.161560
96.638145,125.608360,165.295380,393.284210
79.316238,67.940338,71.770477,276.180878
78.308174,58.613335,125.263092,247.978668
194.367584,270.969086,305.280670,659.986267
85.137466,112.868988,150.950577,435.747192
47.379951,44.772041,47.667065,186.623108
90.288177,128.434433,165.552368,410.546204
52.627254,80.435562,133.019623,306.771271
136.535965,98.375107,200.846954,337.346161
54.590881,85.401596,109.655251,340.185730
240.445679,319.315216,370.012573,854.337585
102.865280,101.985710,123.581200,385.506805
80.076950,113.913681,158.802673,337.887146
87.175652,95.878601,132.050598,398.976807
85.108994,102.305161,128.754745,297.521515
125.117294,131.192627,179.028809,379.532806
118.452179,121.655937,162.210617,435.813690
89.587936,88.762123,111.016876,287.780731
169.795609,194.431595,263.670288,641.663818
47.443432,49.157066,135.086349,286.417175
70.265175,154.444077,207.612717,466.998840
54.642128,115.698914,142.701248,300.923798
66.714195,89.417152,143.539597,300.855743
79.806908,141.807037,182.040802,379.197021
65.932228,133.879089,134.311401,309.692963
212.687454,167.636444,277.174866,497.228821
91.362206,147.853485,230.151413,396.700409
111.643539,129.471756,168.121643,409.343536
104.953049,84.243423,132.050598,319.331482
105.813576,116.792442,196.182983,479.162445
98.357475,111.520699,211.120163,367.903503
95.195221,80.184914,126.556534,337.887146
113.741318,139.730515,175.438080,388.525085
82.777473,166.278275,129.595032,344.104919
59.528790,81.301407,98.491455,319.874054
193.139389,179.440826,268.596191,898.804993
111.804314,94.432808,120.669106,298.950684
126.357460,171.302048,265.312744,496.965485
48.302593,73.453194,61.798573,137.112183
71.931732,105.862823,165.231125,378.055176
35.712318,32.954212,89.389503,198.181030
103.789330,74.550301,165.488113,414.820557
214.068588,274.262787,312.990204,888.275024
134.803909,218.097900,205.124329,537.770813
69.355843,128.513901,102.128433,356.588867
84.749306,113.867058,91.536186,259.493927
85.176483,123.324455,125.069046,267.637817
128.583450,77.812416,154.169891,332.475250
337.273163,452.083527,513.141724,1403.707886
298.772095,376.294220,481.649292,1069.296997
66.816605,136.210342,128.625488,419.158539
190.440643,200.651245,329.876801,574.391174
186.224930,307.508301,359.399994,930.998596
85.855438,136.223099,172.358582,355.173065
55.009209,92.250755,43.242950,478.898285
31.839022,24.723057,90.885757,226.743698
41.453865,43.110264,84.638100,170.601425
60.056904,79.127464,105.957893,277.683289
100.407860,129.731995,185.563507,408.341064
75.161224,110.736847,139.153122,459.251160
435.064392,591.697449,842.579895,2000.563843
61.725861,40.995102,36.111816,265.790955
168.338593,162.449219,194.648819,443.392914
52.231426,81.303589,84.052055,289.961792
243.761948,380.788025,513.383301,980.227966
108.051735,138.622192,197.077713,484.245178
264.868591,309.232147,452.718445,811.479858
108.181396,107.628090,153.075531,352.812653
88.301170,108.568184,195.479889,456.334869
64.582840,155.078461,173.706055,367.567047
261.947144,409.268829,480.191254,905.780273
46.948849,93.089180,105.438789,265.996185
70.308105,135.804504,130.305969,211.512436
47.695473,107.285667,117.107994,223.576401
118.995827,181.605164,211.311432,465.807526
153.766571,229.462814,342.477448,577.443054
86.366394,128.734344,142.185287,332.339844
126.083046,179.803986,206.209137,470.571228
222.854584,268.406006,316.872314,810.943359
100.304764,100.419731,122.934181,310.711853
47.385677,103.630516,92.511711,254.972595
97.225586,120.899063,202.698746,410.011749
83.644310,119.063057,91.601219,340.253326
318.285278,454.521790,546.607300,1109.002441
100.149017,119.174019,197.525040,381.077209
129.397873,174.814056,231.104523,537.182434
23.100878,73.662201,35.781681,164.070358
92.400665,153.311890,156.036316,331.866089
52.797977,97.390137,70.119469,243.380371
197.191528,188.035110,274.590027,586.523926
68.809135,119.239571,88.999123,262.780121
52.243160,64.918083,69.657188,250.859467
90.628448,83.510864,149.018173,291.937744
80.078667,129.096909,142.507782,354.970764
96.357727,199.977325,177.682541,501.177460
79.810806,75.069221,138.765930,429.889832
61.435455,86.594406,62.987255,247.704239
120.791748,186.187378,252.919769,445.186554
96.233223,112.002968,181.015610,459.052368
108.449104,123.036018,191.003571,418.891693
10.286454,107.109589,134.117645,319.060181
67.676949,116.748230,214.306961,559.172241
76.346291,96.110298,101.479126,276.590668
125.608238,153.576202,224.238632,511.825348
93.321991,134.980255,157.644806,399.780029
97.933777,123.875549,187.868134,364.942200
66.030449,128.390701,130.564453,242.075790
3.353434,105.619492,78.970657,173.864487
65.163040,49.232140,116.395523,247.498398
92.840034,169.638062,147.665100,372.006531
88.901848,134.259979,153.204300,344.712830
98.197884,192.705444,202.826416,436.545441
107.574463,92.230774,134.828049,308.877747
71.372147,76.805862,116.395523,262.848572
150.165833,159.370712,211.502670,486.949768
130.212189,134.436356,177.105484,411.548309
155.689316,117.631104,181.976715,392.078033
63.043674,76.879791,101.479126,339.915344
59.410492,96.607185,115.812523,320.416565
130.412933,152.776794,154.105545,337.819519
87.229393,111.875809,104.854736,238.091629
224.694733,320.861755,337.989349,798.065857
182.185379,274.037506,356.665985,902.829224
86.382835,88.489059,166.772919,312.205841
168.173721,167.984482,258.740204,451.360535
110.101051,119.051704,177.297852,401.051575
82.741409,82.669792,78.644783,264.354187
82.356560,131.974991,153.075531,327.329468
131.566116,198.720383,171.139175,460.907532
99.602272,74.348198,137.733292,376.308411
72.041847,91.792534,142.572266,457.992035
49.592316,92.035591,45.421982,122.576752
86.604202,75.290344,116.330750,379.935760
109.927505,216.307190,189.148117,421.959900
39.540943,62.220104,93.226974,180.385635
163.346313,215.295258,256.273560,454.212982
97.996132,183.105652,173.128616,455.008789
48.294155,88.304680,116.719376,258.398132
75.721367,140.081696,171.524277,321.230255
127.471565,173.491180,178.067230,424.626617
146.971725,222.772858,229.007446,586.718323
103.144714,153.682281,141.862793,385.171326
63.146942,92.180710,137.604202,346.333649
53.659210,34.541061,116.395523,254.492874
80.769989,74.555237,135.021759,316.550079
102.875275,152.041138,152.882385,388.122742
100.238594,138.792831,133.342590,293.572540
121.205940,125.085060,195.479889,379.599976
59.959045,92.492088,94.202225,300.583618
55.974171,30.337551,105.957893,156.628006
80.915543,39.729977,151.530197,276.590668
66.172928,79.578003,122.740074,271.329865
88.779312,98.327049,151.465805,295.479279
118.914642,126.181778,187.996140,365.548035
105.394073,99.995178,130.435211,341.131989
65.437538,117.334686,131.598343,347.548981
92.583145,69.925697,130.241333,301.603973
57.986683,66.136566,107.644691,333.963989
54.751675,57.611542,63.185368,217.512817
137.141525,134.769012,251.020538,443.725128
29.166544,107.382645,89.324448,259.151520
69.128822,76.391563,97.256996,271.261505
49.125813,76.206299,119.115425,239.053558
107.037590,183.234177,243.163788,511.825348
108.101761,169.752548,176.015320,417.757385
65.927681,67.359764,118.079414,240.427490
63.535896,71.332428,101.673920,293.708740
112.291969,108.754303,213.733475,457.925751
124.201073,171.052490,203.337143,480.945251
90.187721,89.215393,176.977234,307.858582
106.322395,190.398804,199.377884,481.407349
70.756996,165.411484,150.306519,341.469879
77.365479,102.248634,112.831886,309.557129
101.285332,184.131607,189.468063,452.223083
135.747513,210.685608,209.015945,512.810242
78.926384,146.590424,193.433990,342.280792
64.151505,94.032555,114.970322,263.122345
92.088425,113.009293,147.665100,294.662170
89.257874,131.476974,158.995636,384.634583
101.055382,146.649658,227.990448,455.008789
106.581955,126.728485,172.230240,350.181396
68.076599,42.201309,167.864777,331.866089
161.608322,232.994583,270.174103,539.078125
230.168427,265.826447,394.943359,793.370972
120.882568,197.715790,202.698746,402.255981
55.955368,93.721046,104.465332,262.437927
148.517136,163.419250,269.101196,494.858337
50.503139,74.983307,122.092964,232.729706
89.649757,110.004868,126.168526,284.985107
61.158802,99.586632,103.102257,309.760864
108.677155,152.026382,197.269440,489.257568
85.371704,235.934967,253.046387,425.359711
66.540001,32.292946,61.270275,149.037735
84.548080,92.141495,227.736160,477.709442
85.841072,93.123009,177.746674,464.351166
98.569969,151.948990,151.143784,368.778137
217.299149,335.143036,463.456299,1023.018616
146.785385,224.357834,269.416779,688.309631
55.189972,74.724609,81.381592,264.080444
85.144531,88.874382,173.706055,375.770844
119.674980,165.955963,188.892120,371.199615
102.333458,133.750214,192.986343,360.699585
22.534201,56.343063,96.737137,202.259399
81.939369,113.090569,140.959702,342.213226
33.292316,81.559128,101.998573,276.044312
118.140785,132.817352,185.499466,360.025909
116.517387,163.473450,184.282761,364.336304
108.859985,171.719101,219.593216,402.322876
145.328262,219.984161,235.931229,532.015320
92.982224,68.288986,156.551086,311.255157
96.889709,136.579590,175.053223,395.227051
156.912155,181.994873,229.579453,478.303925
72.459534,82.417503,93.292007,243.998260
106.236176,128.769623,148.824890,382.017090
105.144653,79.750755,180.246597,364.336304
104.603455,151.297943,202.954102,486.619995
130.168091,161.074585,232.120987,477.445221
144.514221,218.780090,193.306091,468.256012
77.436478,144.502853,139.217667,361.036407
102.351189,139.830658,156.293701,401.453125
67.833366,105.471275,137.410553,327.194000
68.249557,110.356606,124.551567,379.129852
78.855797,186.307663,180.310684,395.829834
154.999207,201.700409,202.954102,486.883820
118.929916,181.952240,248.740631,471.761505
110.059952,168.139343,216.409286,525.271362
122.148880,153.639023,258.044586,535.809387
149.606003,241.750885,198.547363,539.012756
102.227364,125.610573,190.043930,393.753235
65.347748,99.802109,112.054085,297.317352
104.158676,114.480034,175.053223,500.914307
80.070023,121.544975,187.676117,351.598389
78.189705,104.780823,109.979485,330.986115
94.136322,182.565323,181.336014,459.184906
296.298645,425.462585,521.648743,1024.963745
79.124390,76.927002,131.727554,305.411865
114.661598,179.247391,227.545425,623.344543
94.380142,144.459641,112.054085,346.401154
148.448120,195.481125,243.290588,587.171936
177.969193,335.476746,413.060089,881.299744
29.365637,88.991951,68.864716,319.467133
53.481480,36.974003,59.025017,253.259125
79.110352,153.164139,150.757370,407.806366
80.167160,79.511398,155.650208,302.012085
89.949318,107.796021,112.507820,336.399323
304.533020,442.476868,615.145935,1452.669067
113.378860,252.291718,275.851074,618.320312
79.331032,130.333160,183.898499,373.956238
114.514595,215.036972,178.708298,480.152954
94.687134,101.359901,192.410782,341.672607
68.624573,127.350380,144.313339,286.758087
59.858879,97.030212,139.153122,298.542358
51.155678,117.780472,102.453056,260.863373
75.972725,100.216789,129.207245,309.081573
51.017395,127.352364,149.211441,403.660797
124.806618,221.524017,292.030975,534.697632
112.841843,133.634308,159.188568,378.391052
65.652863,44.068199,113.415176,234.930008
86.896347,162.529053,150.499756,344.239990
100.963318,160.720123,161.439178,364.201630
234.705414,414.278625,473.564392,1115.172852
170.129410,275.063232,260.763306,563.729309
76.729378,73.550537,155.199707,281.642334
120.026756,251.531769,234.915390,539.796997
139.711655,162.890503,226.464584,571.467651
93.097206,158.034393,137.216904,293.027649
135.319061,198.204788,318.374359,564.249817
52.734642,29.875587,67.015610,154.191727
115.832680,127.249252,226.019455,440.934052
90.621559,143.494644,175.309799,418.024292
59.763607,73.617012,68.468475,218.546799
111.147575,121.070976,172.166061,355.645050
49.737179,71.769569,80.664925,274.199951
91.939285,95.055061,165.809341,319.331482
75.025146,69.086952,133.278000,294.798370
62.934879,68.215851,125.069046,260.657990
72.355507,28.804939,93.226974,275.702789
33.131771,104.013641,63.119331,185.514679
86.344635,154.382767,130.499847,284.780457
91.194611,105.813011,124.551567,326.990784
74.989555,117.412071,184.602966,434.283356
58.213718,89.978462,74.993797,253.122025
55.660675,56.062851,138.056000,272.150024
115.521149,169.748566,190.363831,455.075104
73.440773,158.442673,206.464355,385.037140
72.396370,97.127357,138.185089,341.267120
104.334435,127.412323,208.186813,329.564331
146.341080,194.850952,271.751617,629.393433
72.895271,52.761665,150.692978,275.292938
46.510311,61.481876,62.062729,215.168503
42.464161,105.820839,95.112312,276.249176
123.340225,144.284119,221.630020,473.546509
97.346741,120.413597,175.117371,346.738770
92.921234,107.977913,94.137215,598.436462
29.798979,61.402004,77.145538,213.582169
94.390175,134.014481,172.871933,384.366180
45.157852,58.965145,74.993797,300.583618
45.269508,36.574512,71.242157,202.535797
68.407204,119.211281,129.724304,213.237259
62.153950,58.503281,90.235252,272.286682
79.184807,90.778419,152.367310,278.843933
84.182770,164.792099,172.101868,459.781250
62.553238,65.983231,94.657288,197.005432
119.141884,104.511269,143.539597,333.084320
76.628944,72.417252,138.185089,341.334747
30.187527,84.496117,119.050682,327.194000
110.023468,135.430328,229.579453,431.421265
35.511444,119.847992,115.942085,280.277435
128.274307,191.211456,228.117569,492.948090
81.392593,88.934547,132.050598,343.429352
123.989578,155.189438,185.563507,489.257568
101.200279,93.316452,106.736481,255.383774
137.138336,172.944778,224.047791,443.193604
71.975739,77.922165,149.533539,296.840820
57.026566,79.121452,143.346146,293.027649
151.749802,131.823395,247.790421,486.883820
119.199074,110.233315,199.761154,348.021576
65.983734,155.752975,181.912643,363.662994
91.389679,146.082031,160.024612,386.244751
155.077637,176.329498,208.760834,468.256012
48.772152,56.297287,68.204315,190.570389
90.906761,105.654716,168.378525,520.880249
20.064146,58.947968,90.300308,219.442764
46.254986,62.772484,148.696030,250.105103
65.785881,138.161865,142.378784,381.882843
73.509758,188.310516,147.536224,402.523590
83.171700,113.723289,129.271866,288.326080
94.889816,142.339020,162.274902,393.485229
100.615860,162.033325,171.588455,349.708984
201.419205,253.552994,267.522949,603.543274
57.177685,105.639664,104.789848,303.848206
119.433121,183.371307,187.932159,436.146332
58.908539,103.354675,91.471153,288.462402
90.560120,83.463295,211.566437,380.271484
112.266701,202.671997,166.901382,371.535858
59.715054,109.549690,104.011017,252.916367
125.006790,196.220642,240.627060,527.956787
160.102325,199.471237,214.115814,633.829346
53.496197,63.905373,115.488609,283.006958
102.190346,101.191849,172.807770,400.114655
73.833534,159.729736,162.403458,430.156189
39.734360,105.219002,80.078506,177.472748
99.831688,232.673172,323.128204,543.651245
62.882736,90.550674,111.729988,277.683289
79.705994,102.288689,202.890244,277.341827
123.996986,204.260422,256.210297,542.606262
110.794739,161.347992,147.149567,383.963501
30.276968,87.541267,127.785042,266.680267
70.597061,104.236122,150.435333,317.025024
79.244057,113.500954,127.461792,345.996033
90.540428,168.225327,213.414841,420.359314
87.712563,150.899307,149.984467,369.518158
95.718056,173.548248,169.149078,429.423645
85.872032,126.568970,171.010803,319.263672
49.873596,60.453453,107.774422,172.267868
63.777641,82.426720,166.002060,286.826294
71.082054,84.546288,151.272598,332.542908
36.753880,91.649963,93.812149,223.576401
52.998417,84.645668,115.682961,287.917084
58.455647,87.806023,87.372246,354.094147
59.592499,72.437538,112.183739,274.473206
112.275894,149.511154,161.439178,424.893188
40.424095,66.084610,94.722290,306.499420
99.386024,191.591309,178.323669,361.305878
231.183182,276.678314,365.360443,753.732605
143.925705,242.963333,287.125183,598.824402
77.554871,165.991379,145.731613,248.458908
136.459396,139.190475,164.460068,437.144073
142.890335,189.324051,265.502228,491.300812
61.245842,139.241394,176.207703,328.209961
97.235443,113.603577,147.793976,282.529358
62.010151,69.458336,112.961510,330.173737
73.967400,60.320667,129.401154,352.475372
56.844528,81.111267,123.645889,228.326752
54.922741,86.275047,128.366898,280.891663
86.397278,94.211807,160.410446,389.933167
102.516136,138.066940,235.486816,420.359314
57.859921,52.517380,111.470680,211.926437
115.256065,131.143311,175.181519,451.095154
